Model_ID,Model_Name,Partner_Name,Tier,Frequency,Period,Year,Product,KPI,Value,Threshold,Anomaly_Flag,Uploaded_On,Model_Info,Report_Summary,Model_Status,Production_Date
108,Model_108,CreditWise,Tier 1,Quarterly,Q4,2024,,PSI,0.055,<= 0.1,FALSE,09-02-2024,Model_108 is used for loan approval.,Model_108 performed above expectation for Q4 2024 with PSI of 0.055 vs threshold <= 0.1.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q4,2024,,KS,0.337,>= 0.3,FALSE,09-02-2024,Model_108 is used for loan approval.,Model_108 performed above expectation for Q4 2024 with KS of 0.337 vs threshold >= 0.3.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q4,2024,,Gini,0.586,>= 0.4,FALSE,09-02-2024,Model_108 is used for loan approval.,Model_108 performed above expectation for Q4 2024 with Gini of 0.586 vs threshold >= 0.4.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q1,2025,,AUC,0.733,>= 0.7,FALSE,16-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q1 2025 with AUC of 0.733 vs threshold >= 0.7.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q1,2025,,PSI,0.068,<= 0.1,FALSE,16-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q1 2025 with PSI of 0.068 vs threshold <= 0.1.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q1,2025,,KS,0.485,>= 0.3,FALSE,16-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q1 2025 with KS of 0.485 vs threshold >= 0.3.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q1,2025,,Gini,0.599,>= 0.4,FALSE,16-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q1 2025 with Gini of 0.599 vs threshold >= 0.4.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q2,2025,,AUC,0.733,>= 0.7,FALSE,02-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q2 2025 with AUC of 0.733 vs threshold >= 0.7.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q2,2025,,PSI,0.055,<= 0.1,FALSE,02-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q2 2025 with PSI of 0.055 vs threshold <= 0.1.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q2,2025,,KS,0.439,>= 0.3,FALSE,02-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q2 2025 with KS of 0.439 vs threshold >= 0.3.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q2,2025,,Gini,0.552,>= 0.4,FALSE,02-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q2 2025 with Gini of 0.552 vs threshold >= 0.4.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q3,2022,,AUC,0.722,>= 0.7,FALSE,20-01-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q3 2025 with AUC of 0.722 vs threshold >= 0.7.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q3,2022,,PSI,0.058,<= 0.1,FALSE,20-01-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q3 2025 with PSI of 0.058 vs threshold <= 0.1.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q3,2022,,KS,0.353,>= 0.3,FALSE,20-01-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q3 2025 with KS of 0.353 vs threshold >= 0.3.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q3,2022,,Gini,0.534,>= 0.4,FALSE,20-01-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q3 2025 with Gini of 0.534 vs threshold >= 0.4.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q4,2022,,AUC,0.876,>= 0.7,FALSE,27-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q4 2025 with AUC of 0.876 vs threshold >= 0.7.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q4,2022,,PSI,0.074,<= 0.1,FALSE,27-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q4 2025 with PSI of 0.074 vs threshold <= 0.1.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q4,2022,,KS,0.417,>= 0.3,FALSE,27-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q4 2025 with KS of 0.417 vs threshold >= 0.3.,Retired,22-06-2024
108,Model_108,CreditWise,Tier 1,Quarterly,Q4,2022,,Gini,0.509,>= 0.4,FALSE,27-02-2025,Model_108 is used for loan approval.,Model_108 performed above expectation for Q4 2025 with Gini of 0.509 vs threshold >= 0.4.,Retired,22-06-2024
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2023,P1,CSI,0.083,<= 0.1,FALSE,08-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2023 with CSI of 0.083 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2023,P1,AUC,0.68,>= 0.7,TRUE,08-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2023 with AUC of 0.716 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2023,P1,PSI,0.06,<= 0.1,FALSE,08-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2023 with PSI of 0.06 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2023,P1,Gini,0.456,>= 0.4,FALSE,08-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2023 with Gini of 0.456 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2023,P1,CSI,0.14,<= 0.1,TRUE,08-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2023 with CSI of 0.069 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2023,P1,AUC,0.731,>= 0.7,FALSE,08-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2023 with AUC of 0.731 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2023,P1,PSI,0.076,<= 0.1,FALSE,08-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2023 with PSI of 0.076 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2023,P1,Gini,0.412,>= 0.4,FALSE,08-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2023 with Gini of 0.412 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2023,P1,CSI,0.068,<= 0.1,FALSE,14-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2023 with CSI of 0.068 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2023,P1,AUC,0.722,>= 0.7,FALSE,14-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2023 with AUC of 0.722 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2023,P1,PSI,0.12,<= 0.1,TRUE,14-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2023 with PSI of 0.071 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2023,P1,Gini,0.469,>= 0.4,FALSE,14-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2023 with Gini of 0.469 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2023,P1,CSI,0.082,<= 0.1,FALSE,13-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2023 with CSI of 0.082 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2023,P1,AUC,0.815,>= 0.7,FALSE,13-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2023 with AUC of 0.815 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2023,P1,PSI,0.081,<= 0.1,FALSE,13-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2023 with PSI of 0.081 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2023,P1,Gini,0.452,>= 0.4,FALSE,13-01-2023,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2023 with Gini of 0.452 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2024,P1,CSI,0.064,<= 0.1,FALSE,09-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2024 with CSI of 0.064 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2024,P1,AUC,0.719,>= 0.7,FALSE,09-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2024 with AUC of 0.719 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2024,P1,PSI,0.079,<= 0.1,FALSE,09-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2024 with PSI of 0.079 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2024,P1,Gini,0.417,>= 0.4,FALSE,09-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2024 with Gini of 0.417 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2024,P1,CSI,0.12,<= 0.1,TRUE,04-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2024 with CSI of 0.081 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2024,P1,AUC,0.865,>= 0.7,FALSE,04-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2024 with AUC of 0.865 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2024,P1,PSI,0.051,<= 0.1,FALSE,04-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2024 with PSI of 0.051 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2024,P1,Gini,0.446,>= 0.4,FALSE,04-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2024 with Gini of 0.446 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2024,P1,CSI,0.066,<= 0.1,FALSE,15-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2024 with CSI of 0.066 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2024,P1,AUC,0.727,>= 0.7,FALSE,15-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2024 with AUC of 0.727 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2024,P1,PSI,0.052,<= 0.1,FALSE,15-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2024 with PSI of 0.052 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2024,P1,Gini,0.508,>= 0.4,FALSE,15-02-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2024 with Gini of 0.508 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2024,P1,CSI,0.071,<= 0.1,FALSE,27-01-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2024 with CSI of 0.071 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2024,P1,AUC,0.834,>= 0.7,FALSE,27-01-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2024 with AUC of 0.834 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2024,P1,PSI,0.069,<= 0.1,FALSE,27-01-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2024 with PSI of 0.069 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2024,P1,Gini,0.492,>= 0.4,FALSE,27-01-2024,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2024 with Gini of 0.492 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2025,P1,CSI,0.065,<= 0.1,FALSE,25-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2025 with CSI of 0.065 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2025,P1,AUC,0.864,>= 0.7,FALSE,25-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2025 with AUC of 0.864 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2025,P1,PSI,0.065,<= 0.1,FALSE,25-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2025 with PSI of 0.065 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q1,2025,P1,Gini,0.482,>= 0.4,FALSE,25-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q1 2025 with Gini of 0.482 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2025,P1,CSI,0.079,<= 0.1,FALSE,14-02-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2025 with CSI of 0.079 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2025,P1,AUC,0.69,>= 0.7,TRUE,14-02-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2025 with AUC of 0.762 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2025,P1,PSI,0.112,<= 0.1,TRUE,14-02-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2025 with PSI of 0.077 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q2,2025,P1,Gini,0.574,>= 0.4,FALSE,14-02-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q2 2025 with Gini of 0.574 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2022,P1,CSI,0.057,<= 0.1,FALSE,20-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2025 with CSI of 0.057 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2022,P1,AUC,0.717,>= 0.7,FALSE,20-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2025 with AUC of 0.717 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2022,P1,PSI,0.08,<= 0.1,FALSE,20-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2025 with PSI of 0.08 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q3,2022,P1,Gini,0.51,>= 0.4,FALSE,20-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q3 2025 with Gini of 0.51 vs threshold >= 0.4.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2022,P1,CSI,0.147,<= 0.1,TRUE,26-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed below expectation for Q4 2025 with CSI of 0.147 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2022,P1,AUC,0.827,>= 0.7,FALSE,26-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2025 with AUC of 0.827 vs threshold >= 0.7.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2022,P1,PSI,0.072,<= 0.1,FALSE,26-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed above expectation for Q4 2025 with PSI of 0.072 vs threshold <= 0.1.,Active,12-08-2023
109,Model_109,TrustMoney,Tier 2,Quarterly,Q4,2022,P1,Gini,0.382,>= 0.4,TRUE,26-01-2025,Model_109 is used for customer churn prediction.,Model_109 performed below expectation for Q4 2025 with Gini of 0.382 vs threshold >= 0.4.,Active,12-08-2023
110,Model_110,LendMate,Tier 1,Yearly,Y1,2023,,CSI,0.087,<= 0.1,FALSE,18-01-2023,Model_110 is used for loan approval.,Model_110 performed above expectation for Y1 2023 with CSI of 0.087 vs threshold <= 0.1.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2023,,PSI,0.071,<= 0.1,FALSE,18-01-2023,Model_110 is used for loan approval.,Model_110 performed above expectation for Y1 2023 with PSI of 0.071 vs threshold <= 0.1.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2023,,PDO,0.79,>= 0.6,FALSE,18-01-2023,Model_110 is used for loan approval.,Model_110 performed above expectation for Y1 2023 with PDO of 0.79 vs threshold >= 0.6.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2023,,KS,0.355,>= 0.3,FALSE,18-01-2023,Model_110 is used for loan approval.,Model_110 performed above expectation for Y1 2023 with KS of 0.355 vs threshold >= 0.3.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2024,,CSI,0.079,<= 0.1,FALSE,21-01-2024,Model_110 is used for loan approval.,Model_110 performed above expectation for Y1 2024 with CSI of 0.079 vs threshold <= 0.1.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2024,,PSI,0.086,<= 0.1,FALSE,21-01-2024,Model_110 is used for loan approval.,Model_110 performed above expectation for Y1 2024 with PSI of 0.086 vs threshold <= 0.1.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2024,,PDO,0.766,>= 0.6,FALSE,21-01-2024,Model_110 is used for loan approval.,Model_110 performed above expectation for Y1 2024 with PDO of 0.766 vs threshold >= 0.6.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2024,,KS,0.449,>= 0.3,FALSE,21-01-2024,Model_110 is used for loan approval.,Model_110 performed above expectation for Y1 2024 with KS of 0.449 vs threshold >= 0.3.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2022,,CSI,0.122,<= 0.1,TRUE,02-01-2025,Model_110 is used for loan approval.,Model_110 performed below expectation for Y1 2025 with CSI of 0.122 vs threshold <= 0.1.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2022,,PSI,0.14,<= 0.1,TRUE,02-01-2025,Model_110 is used for loan approval.,Model_110 performed below expectation for Y1 2025 with PSI of 0.14 vs threshold <= 0.1.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2022,,PDO,0.585,>= 0.6,TRUE,02-01-2025,Model_110 is used for loan approval.,Model_110 performed below expectation for Y1 2025 with PDO of 0.585 vs threshold >= 0.6.,In Development,14-03-2024
110,Model_110,LendMate,Tier 1,Yearly,Y1,2022,,KS,0.263,>= 0.3,TRUE,02-01-2025,Model_110 is used for loan approval.,Model_110 performed below expectation for Y1 2025 with KS of 0.263 vs threshold >= 0.3.,In Development,14-03-2024
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2023,,KS,0.461,>= 0.3,FALSE,26-02-2023,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2023 with KS of 0.461 vs threshold >= 0.3.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2023,,PDO,0.682,>= 0.6,FALSE,26-02-2023,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2023 with PDO of 0.682 vs threshold >= 0.6.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2023,,CSI,0.076,<= 0.1,FALSE,26-02-2023,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2023 with CSI of 0.076 vs threshold <= 0.1.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2023,,Gini,0.422,>= 0.4,FALSE,26-02-2023,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2023 with Gini of 0.422 vs threshold >= 0.4.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2024,,KS,0.361,>= 0.3,FALSE,06-01-2024,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2024 with KS of 0.361 vs threshold >= 0.3.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2024,,PDO,0.746,>= 0.6,FALSE,06-01-2024,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2024 with PDO of 0.746 vs threshold >= 0.6.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2024,,CSI,0.089,<= 0.1,FALSE,06-01-2024,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2024 with CSI of 0.089 vs threshold <= 0.1.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2024,,Gini,0.51,>= 0.4,FALSE,06-01-2024,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2024 with Gini of 0.51 vs threshold >= 0.4.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2022,,KS,0.319,>= 0.3,FALSE,03-02-2025,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2025 with KS of 0.319 vs threshold >= 0.3.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2022,,PDO,0.639,>= 0.6,FALSE,03-02-2025,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2025 with PDO of 0.639 vs threshold >= 0.6.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2022,,CSI,0.059,<= 0.1,FALSE,03-02-2025,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2025 with CSI of 0.059 vs threshold <= 0.1.,Active,07-12-2023
111,Model_111,FinCorp,Tier 2,Yearly,Y1,2022,,Gini,0.549,>= 0.4,FALSE,03-02-2025,Model_111 is used for loan approval.,Model_111 performed above expectation for Y1 2025 with Gini of 0.549 vs threshold >= 0.4.,Active,07-12-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2023,,AUC,0.876,>= 0.7,FALSE,23-01-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2023 with AUC of 0.876 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2023,,PSI,0.085,<= 0.1,FALSE,23-01-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2023 with PSI of 0.085 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2023,,Gini,0.579,>= 0.4,FALSE,23-01-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2023 with Gini of 0.579 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q1,2023,,CSI,0.071,<= 0.1,FALSE,23-01-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q1 2023 with CSI of 0.071 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2023,,AUC,0.825,>= 0.7,FALSE,22-02-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2023 with AUC of 0.825 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2023,,PSI,0.076,<= 0.1,FALSE,22-02-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2023 with PSI of 0.076 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2023,,Gini,0.538,>= 0.4,FALSE,22-02-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2023 with Gini of 0.538 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q2,2023,,CSI,0.075,<= 0.1,FALSE,22-02-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q2 2023 with CSI of 0.075 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2023,,AUC,0.852,>= 0.7,FALSE,04-01-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2023 with AUC of 0.852 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2023,,PSI,0.053,<= 0.1,FALSE,04-01-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2023 with PSI of 0.053 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2023,,Gini,0.439,>= 0.4,FALSE,04-01-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2023 with Gini of 0.439 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q3,2023,,CSI,0.087,<= 0.1,FALSE,04-01-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q3 2023 with CSI of 0.087 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2023,,AUC,0.868,>= 0.7,FALSE,11-02-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2023 with AUC of 0.868 vs threshold >= 0.7.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2023,,PSI,0.07,<= 0.1,FALSE,11-02-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2023 with PSI of 0.07 vs threshold <= 0.1.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2023,,Gini,0.563,>= 0.4,FALSE,11-02-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2023 with Gini of 0.563 vs threshold >= 0.4.,Retired,20-05-2023
112,Model_112,LendMate,Tier 2,Quarterly,Q4,2023,,CSI,0.073,<= 0.1,FALSE,11-02-2023,Model_112 is used for customer churn prediction.,Model_112 performed above expectation for Q4 2023 with CSI of 0.073 vs threshold <= 0.1.,Retired,20-05-2023
